user_id,ISBN,Book-Rating,book_title,Book-Author
196077,0451167317,0,The Dark Half,Stephen King
196160,0451167317,0,The Dark Half,Stephen King
198711,0451167317,0,The Dark Half,Stephen King
212898,0451167317,0,The Dark Half,Stephen King
214786,0451167317,9,The Dark Half,Stephen King
216683,0451167317,8,The Dark Half,Stephen King
224764,0451167317,0,The Dark Half,Stephen King
234828,0451167317,8,The Dark Half,Stephen King
236340,0451167317,9,The Dark Half,Stephen King
238526,0451167317,0,The Dark Half,Stephen King
241980,0451167317,9,The Dark Half,Stephen King
252071,0451167317,0,The Dark Half,Stephen King
254206,0451167317,9,The Dark Half,Stephen King
256407,0451167317,0,The Dark Half,Stephen King
263877,0451167317,0,The Dark Half,Stephen King
265313,0451167317,0,The Dark Half,Stephen King
268032,0451167317,0,The Dark Half,Stephen King
273979,0451167317,0,The Dark Half,Stephen King
254,043935806X,0,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
6251,043935806X,9,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
6563,043935806X,10,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
6575,043935806X,0,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
11676,043935806X,0,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
13082,043935806X,10,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
18067,043935806X,0,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
21014,043935806X,0,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
21576,043935806X,9,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
22625,043935806X,10,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
25409,043935806X,10,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
25981,043935806X,0,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
30487,043935806X,0,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
30711,043935806X,8,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
30735,043935806X,10,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
31826,043935806X,0,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
35859,043935806X,0,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
39616,043935806X,0,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
39773,043935806X,0,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
40943,043935806X,0,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
43806,043935806X,10,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
51883,043935806X,0,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
52199,043935806X,0,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
55492,043935806X,9,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
63394,043935806X,0,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
69232,043935806X,0,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
69697,043935806X,10,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
75591,043935806X,0,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
76626,043935806X,7,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
78553,043935806X,10,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
78834,043935806X,10,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
78973,043935806X,0,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
82831,043935806X,0,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
85426,043935806X,0,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
85993,043935806X,10,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
87141,043935806X,0,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
88733,043935806X,8,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
94347,043935806X,0,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
95359,043935806X,10,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
95932,043935806X,0,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
98741,043935806X,0,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
100906,043935806X,7,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
101209,043935806X,5,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
101851,043935806X,10,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
102647,043935806X,9,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
105517,043935806X,4,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
115490,043935806X,0,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
125774,043935806X,0,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
127233,043935806X,8,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
135149,043935806X,9,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
140000,043935806X,0,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
145449,043935806X,7,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
145451,043935806X,0,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
147141,043935806X,10,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
150124,043935806X,0,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
153662,043935806X,10,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
156150,043935806X,8,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
164465,043935806X,0,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
167800,043935806X,0,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
170513,043935806X,0,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
170634,043935806X,10,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
173684,043935806X,0,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
175003,043935806X,10,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
179978,043935806X,10,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
185233,043935806X,10,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
190708,043935806X,10,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
198621,043935806X,0,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
198711,043935806X,4,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
201290,043935806X,0,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
201783,043935806X,9,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
206567,043935806X,0,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
208141,043935806X,9,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
208406,043935806X,10,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
211426,043935806X,0,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
212645,043935806X,0,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
224764,043935806X,0,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
226965,043935806X,10,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
229741,043935806X,8,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
230522,043935806X,0,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
231827,043935806X,0,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
232131,043935806X,0,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
234359,043935806X,0,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
235105,043935806X,9,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
238120,043935806X,0,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
240144,043935806X,10,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
242083,043935806X,7,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
242106,043935806X,10,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
242409,043935806X,10,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
247447,043935806X,9,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
249894,043935806X,8,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
254899,043935806X,0,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
256167,043935806X,0,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
257204,043935806X,0,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
258534,043935806X,0,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
260897,043935806X,9,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
264317,043935806X,0,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
265889,043935806X,10,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
266226,043935806X,0,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
268030,043935806X,0,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
268330,043935806X,0,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
271448,043935806X,10,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
274308,043935806X,0,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling
7158,055310666X,0,False Memory,Dean R. Koontz
36606,055310666X,5,False Memory,Dean R. Koontz
73394,055310666X,8,False Memory,Dean R. Koontz
76626,055310666X,0,False Memory,Dean R. Koontz
130474,055310666X,8,False Memory,Dean R. Koontz
136205,055310666X,9,False Memory,Dean R. Koontz
138097,055310666X,0,False Memory,Dean R. Koontz
149908,055310666X,8,False Memory,Dean R. Koontz
162639,055310666X,0,False Memory,Dean R. Koontz
184299,055310666X,0,False Memory,Dean R. Koontz
187256,055310666X,10,False Memory,Dean R. Koontz
191187,055310666X,0,False Memory,Dean R. Koontz
207499,055310666X,5,False Memory,Dean R. Koontz
214272,055310666X,0,False Memory,Dean R. Koontz
245963,055310666X,0,False Memory,Dean R. Koontz
11676,0330332775,0,Bridget Jones's Diary,Helen Fielding
24194,0330332775,9,Bridget Jones's Diary,Helen Fielding
30711,0330332775,6,Bridget Jones's Diary,Helen Fielding
37567,0330332775,0,Bridget Jones's Diary,Helen Fielding
62895,0330332775,0,Bridget Jones's Diary,Helen Fielding
63714,0330332775,0,Bridget Jones's Diary,Helen Fielding
76626,0330332775,8,Bridget Jones's Diary,Helen Fielding
110029,0330332775,0,Bridget Jones's Diary,Helen Fielding
119575,0330332775,7,Bridget Jones's Diary,Helen Fielding
131855,0330332775,6,Bridget Jones's Diary,Helen Fielding
149908,0330332775,0,Bridget Jones's Diary,Helen Fielding
182085,0330332775,0,Bridget Jones's Diary,Helen Fielding
197775,0330332775,9,Bridget Jones's Diary,Helen Fielding
208410,0330332775,10,Bridget Jones's Diary,Helen Fielding
209516,0330332775,0,Bridget Jones's Diary,Helen Fielding
217121,0330332775,0,Bridget Jones's Diary,Helen Fielding
224646,0330332775,0,Bridget Jones's Diary,Helen Fielding
225087,0330332775,8,Bridget Jones's Diary,Helen Fielding
225763,0330332775,6,Bridget Jones's Diary,Helen Fielding
238120,0330332775,0,Bridget Jones's Diary,Helen Fielding
241548,0330332775,0,Bridget Jones's Diary,Helen Fielding
261105,0330332775,0,Bridget Jones's Diary,Helen Fielding
262998,0330332775,0,Bridget Jones's Diary,Helen Fielding
263877,0330332775,7,Bridget Jones's Diary,Helen Fielding
268932,0330332775,0,Bridget Jones's Diary,Helen Fielding
2766,0440498058,0,A Wrinkle In Time,MADELEINE L'ENGLE
6251,0440498058,10,A Wrinkle In Time,MADELEINE L'ENGLE
10819,0440498058,9,A Wrinkle In Time,MADELEINE L'ENGLE
11601,0440498058,0,A Wrinkle In Time,MADELEINE L'ENGLE
11676,0440498058,8,A Wrinkle In Time,MADELEINE L'ENGLE
14422,0440498058,0,A Wrinkle In Time,MADELEINE L'ENGLE
23768,0440498058,0,A Wrinkle In Time,MADELEINE L'ENGLE
28204,0440498058,0,A Wrinkle In Time,MADELEINE L'ENGLE
30711,0440498058,9,A Wrinkle In Time,MADELEINE L'ENGLE
56447,0440498058,0,A Wrinkle In Time,MADELEINE L'ENGLE
56959,0440498058,10,A Wrinkle In Time,MADELEINE L'ENGLE
60244,0440498058,0,A Wrinkle In Time,MADELEINE L'ENGLE
69971,0440498058,0,A Wrinkle In Time,MADELEINE L'ENGLE
76352,0440498058,0,A Wrinkle In Time,MADELEINE L'ENGLE
76626,0440498058,10,A Wrinkle In Time,MADELEINE L'ENGLE
87746,0440498058,0,A Wrinkle In Time,MADELEINE L'ENGLE
88733,0440498058,10,A Wrinkle In Time,MADELEINE L'ENGLE
91832,0440498058,0,A Wrinkle In Time,MADELEINE L'ENGLE
93629,0440498058,0,A Wrinkle In Time,MADELEINE L'ENGLE
95359,0440498058,10,A Wrinkle In Time,MADELEINE L'ENGLE
95932,0440498058,9,A Wrinkle In Time,MADELEINE L'ENGLE
105517,0440498058,7,A Wrinkle In Time,MADELEINE L'ENGLE
110912,0440498058,0,A Wrinkle In Time,MADELEINE L'ENGLE
124363,0440498058,0,A Wrinkle In Time,MADELEINE L'ENGLE
137589,0440498058,0,A Wrinkle In Time,MADELEINE L'ENGLE
144531,0440498058,8,A Wrinkle In Time,MADELEINE L'ENGLE
148744,0440498058,9,A Wrinkle In Time,MADELEINE L'ENGLE
162639,0440498058,8,A Wrinkle In Time,MADELEINE L'ENGLE
166596,0440498058,0,A Wrinkle In Time,MADELEINE L'ENGLE
170229,0440498058,0,A Wrinkle In Time,MADELEINE L'ENGLE
173415,0440498058,10,A Wrinkle In Time,MADELEINE L'ENGLE
178181,0440498058,0,A Wrinkle In Time,MADELEINE L'ENGLE
178667,0440498058,0,A Wrinkle In Time,MADELEINE L'ENGLE
179733,0440498058,0,A Wrinkle In Time,MADELEINE L'ENGLE
182085,0440498058,10,A Wrinkle In Time,MADELEINE L'ENGLE
189835,0440498058,5,A Wrinkle In Time,MADELEINE L'ENGLE
190708,0440498058,0,A Wrinkle In Time,MADELEINE L'ENGLE
196160,0440498058,9,A Wrinkle In Time,MADELEINE L'ENGLE
198711,0440498058,0,A Wrinkle In Time,MADELEINE L'ENGLE
201526,0440498058,0,A Wrinkle In Time,MADELEINE L'ENGLE
203240,0440498058,9,A Wrinkle In Time,MADELEINE L'ENGLE
204864,0440498058,0,A Wrinkle In Time,MADELEINE L'ENGLE
206534,0440498058,0,A Wrinkle In Time,MADELEINE L'ENGLE
209756,0440498058,0,A Wrinkle In Time,MADELEINE L'ENGLE
217121,0440498058,0,A Wrinkle In Time,MADELEINE L'ENGLE
230522,0440498058,0,A Wrinkle In Time,MADELEINE L'ENGLE
232131,0440498058,0,A Wrinkle In Time,MADELEINE L'ENGLE
233917,0440498058,0,A Wrinkle In Time,MADELEINE L'ENGLE
235105,0440498058,10,A Wrinkle In Time,MADELEINE L'ENGLE
238781,0440498058,0,A Wrinkle In Time,MADELEINE L'ENGLE
245827,0440498058,0,A Wrinkle In Time,MADELEINE L'ENGLE
245963,0440498058,0,A Wrinkle In Time,MADELEINE L'ENGLE
263163,0440498058,9,A Wrinkle In Time,MADELEINE L'ENGLE
266056,0440498058,8,A Wrinkle In Time,MADELEINE L'ENGLE
269566,0440498058,0,A Wrinkle In Time,MADELEINE L'ENGLE
271448,0440498058,7,A Wrinkle In Time,MADELEINE L'ENGLE
271705,0440498058,0,A Wrinkle In Time,MADELEINE L'ENGLE
3363,0060096195,0,The Boy Next Door,Meggin Cabot
7346,0060096195,8,The Boy Next Door,Meggin Cabot
8067,0060096195,10,The Boy Next Door,Meggin Cabot
11676,0060096195,0,The Boy Next Door,Meggin Cabot
13552,0060096195,7,The Boy Next Door,Meggin Cabot
16795,0060096195,0,The Boy Next Door,Meggin Cabot
25409,0060096195,9,The Boy Next Door,Meggin Cabot
28204,0060096195,8,The Boy Next Door,Meggin Cabot
31315,0060096195,0,The Boy Next Door,Meggin Cabot
43246,0060096195,0,The Boy Next Door,Meggin Cabot
51350,0060096195,10,The Boy Next Door,Meggin Cabot
60244,0060096195,0,The Boy Next Door,Meggin Cabot
73394,0060096195,0,The Boy Next Door,Meggin Cabot
75860,0060096195,0,The Boy Next Door,Meggin Cabot
78783,0060096195,0,The Boy Next Door,Meggin Cabot
95359,0060096195,8,The Boy Next Door,Meggin Cabot
98741,0060096195,0,The Boy Next Door,Meggin Cabot
112881,0060096195,0,The Boy Next Door,Meggin Cabot
125692,0060096195,7,The Boy Next Door,Meggin Cabot
127233,0060096195,0,The Boy Next Door,Meggin Cabot
127359,0060096195,8,The Boy Next Door,Meggin Cabot
139742,0060096195,0,The Boy Next Door,Meggin Cabot
141493,0060096195,0,The Boy Next Door,Meggin Cabot
145619,0060096195,0,The Boy Next Door,Meggin Cabot
153662,0060096195,0,The Boy Next Door,Meggin Cabot
162639,0060096195,0,The Boy Next Door,Meggin Cabot
164027,0060096195,7,The Boy Next Door,Meggin Cabot
165308,0060096195,0,The Boy Next Door,Meggin Cabot
167800,0060096195,0,The Boy Next Door,Meggin Cabot
181687,0060096195,10,The Boy Next Door,Meggin Cabot
182085,0060096195,0,The Boy Next Door,Meggin Cabot
187517,0060096195,0,The Boy Next Door,Meggin Cabot
190925,0060096195,0,The Boy Next Door,Meggin Cabot
200226,0060096195,0,The Boy Next Door,Meggin Cabot
217375,0060096195,0,The Boy Next Door,Meggin Cabot
220278,0060096195,0,The Boy Next Door,Meggin Cabot
224430,0060096195,0,The Boy Next Door,Meggin Cabot
232131,0060096195,0,The Boy Next Door,Meggin Cabot
242006,0060096195,0,The Boy Next Door,Meggin Cabot
251422,0060096195,9,The Boy Next Door,Meggin Cabot
258185,0060096195,0,The Boy Next Door,Meggin Cabot
258938,0060096195,0,The Boy Next Door,Meggin Cabot
265115,0060096195,0,The Boy Next Door,Meggin Cabot
271448,0060096195,0,The Boy Next Door,Meggin Cabot
278418,0786817070,0,"Artemis Fowl (Artemis Fowl, Book 1)",Eoin Colfer
6251,0786817070,8,"Artemis Fowl (Artemis Fowl, Book 1)",Eoin Colfer
11676,0786817070,0,"Artemis Fowl (Artemis Fowl, Book 1)",Eoin Colfer
17950,0786817070,5,"Artemis Fowl (Artemis Fowl, Book 1)",Eoin Colfer
19085,0786817070,0,"Artemis Fowl (Artemis Fowl, Book 1)",Eoin Colfer
22625,0786817070,0,"Artemis Fowl (Artemis Fowl, Book 1)",Eoin Colfer
29259,0786817070,0,"Artemis Fowl (Artemis Fowl, Book 1)",Eoin Colfer
30711,0786817070,0,"Artemis Fowl (Artemis Fowl, Book 1)",Eoin Colfer
30735,0786817070,7,"Artemis Fowl (Artemis Fowl, Book 1)",Eoin Colfer
32440,0786817070,9,"Artemis Fowl (Artemis Fowl, Book 1)",Eoin Colfer
32721,0786817070,0,"Artemis Fowl (Artemis Fowl, Book 1)",Eoin Colfer
32773,0786817070,0,"Artemis Fowl (Artemis Fowl, Book 1)",Eoin Colfer
40889,0786817070,8,"Artemis Fowl (Artemis Fowl, Book 1)",Eoin Colfer
43246,0786817070,0,"Artemis Fowl (Artemis Fowl, Book 1)",Eoin Colfer
44595,0786817070,0,"Artemis Fowl (Artemis Fowl, Book 1)",Eoin Colfer
44728,0786817070,0,"Artemis Fowl (Artemis Fowl, Book 1)",Eoin Colfer
53729,0786817070,0,"Artemis Fowl (Artemis Fowl, Book 1)",Eoin Colfer
55492,0786817070,0,"Artemis Fowl (Artemis Fowl, Book 1)",Eoin Colfer
55548,0786817070,0,"Artemis Fowl (Artemis Fowl, Book 1)",Eoin Colfer
60244,0786817070,0,"Artemis Fowl (Artemis Fowl, Book 1)",Eoin Colfer
60707,0786817070,6,"Artemis Fowl (Artemis Fowl, Book 1)",Eoin Colfer
62891,0786817070,0,"Artemis Fowl (Artemis Fowl, Book 1)",Eoin Colfer
67840,0786817070,0,"Artemis Fowl (Artemis Fowl, Book 1)",Eoin Colfer
76626,0786817070,5,"Artemis Fowl (Artemis Fowl, Book 1)",Eoin Colfer
78834,0786817070,7,"Artemis Fowl (Artemis Fowl, Book 1)",Eoin Colfer
89602,0786817070,7,"Artemis Fowl (Artemis Fowl, Book 1)",Eoin Colfer
98741,0786817070,8,"Artemis Fowl (Artemis Fowl, Book 1)",Eoin Colfer
111174,0786817070,0,"Artemis Fowl (Artemis Fowl, Book 1)",Eoin Colfer
114988,0786817070,7,"Artemis Fowl (Artemis Fowl, Book 1)",Eoin Colfer
137688,0786817070,0,"Artemis Fowl (Artemis Fowl, Book 1)",Eoin Colfer
144555,0786817070,0,"Artemis Fowl (Artemis Fowl, Book 1)",Eoin Colfer
156150,0786817070,0,"Artemis Fowl (Artemis Fowl, Book 1)",Eoin Colfer
162738,0786817070,0,"Artemis Fowl (Artemis Fowl, Book 1)",Eoin Colfer
